run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,inferential_run,metric_order,metric_id,manuscript_name,response_family,response_transform,effect_scale,additive_converged,additive_positive_definite_hessian,additive_singular,additive_max_gradient,additive_convergence_message,additive_fixed_columns,additive_fixed_rank,additive_fixed_full_rank,additive_fixed_condition_number,interaction_converged,interaction_positive_definite_hessian,interaction_singular,interaction_max_gradient,interaction_convergence_message,interaction_fixed_columns,interaction_fixed_rank,interaction_fixed_full_rank,interaction_fixed_condition_number,residual_n,residual_mean,residual_sd,residual_skewness,residual_qq_correlation,residual_absolute_fitted_spearman,residual_absolute_above_3_fraction,consecutive_day_pairs,participants_with_consecutive_pairs,pooled_consecutive_day_residual_correlation,serial_status,tweedie_power,dispersion,observed_zero_n,observed_zero_fraction,expected_zero_n,expected_zero_fraction,zero_mass_standardized_difference,zero_mass_method,zero_mass_status,fitted_natural_min,fitted_natural_max,fitted_below_lower_n,fitted_above_upper_n,observed_above_audit_threshold_n,prediction_bound_status,participant_random_intercept_sd,additive_fit_warnings,additive_fit_error,interaction_fit_warnings,interaction_fit_error,average_effect_status,interaction_effect_status,diagnostic_status,diagnostic_issues
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,1.9736035028472543e-6,,9,9,TRUE,20.846068973702927,TRUE,TRUE,FALSE,1.958824213943444e-6,,16,16,TRUE,22.22073086489898,902,-2.751709921760106e-15,0.5338697762294334,-1.10143810779704,0.9712082190934688,-0.21348800275626628,0,733,154,-0.034460255164482506,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,4.085743872896525,619.0522962624157,0,,,PASS,0.3380744506164822,,,,,ESTIMABLE,ESTIMABLE,PASS,
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,3.069004606004455e-5,,9,9,TRUE,20.846068973702927,TRUE,TRUE,FALSE,5.401545877248282e-7,,16,16,TRUE,22.22073086489898,902,5.913291536646794e-16,0.21055570467899923,1.4818561746584933,0.9594735579264063,0.3492776442581177,0,733,154,-0.006514638878458438,PASS_DESCRIPTIVE_CHECK,,,125,0.1385809312638581,,,,not applicable,NOT_APPLICABLE,0.007993084861010358,1.1465822528772602,0,,,PASS,0.19825436901571641,,,,,ESTIMABLE,ESTIMABLE,REVIEW_WITH_LIMITATIONS,RESIDUAL_SPREAD_REVIEW
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,TRUE,TRUE,FALSE,,,9,9,TRUE,20.846068973702927,TRUE,TRUE,FALSE,,,16,16,TRUE,22.22073086489898,902,-0.026622368361618697,0.8940706215331288,1.162870765209368,0.9593646046911124,0.09550323864106293,0.009977827050997782,733,154,-0.058452261403817096,PASS_DESCRIPTIVE_CHECK,1.5067729409467283,0.8015989797384787,85,0.0942350332594235,82.91204209270549,0.09192022404956228,0.2474665754665475,Analytical compound-Poisson zero probability; no simulation or resampling,PASS_DESCRIPTIVE_CHECK,0.15965871041610957,5.2021464177528864,0,0,,PASS,,,,,,ESTIMABLE,ESTIMABLE,PASS,
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,TRUE,TRUE,FALSE,,,9,9,TRUE,21.16140306955892,TRUE,TRUE,FALSE,,,16,16,TRUE,22.536126004151292,818,-0.02249405771691504,0.8656107581581505,0.5382625292809537,0.9879904214507962,-0.07852064054842256,0.0024449877750611247,621,152,0.0389291227508614,PASS_DESCRIPTIVE_CHECK,1.493790136606275,0.7782835751110767,20,0.02444987775061125,18.803809557598345,0.02298754224645278,0.28196333668253837,Analytical compound-Poisson zero probability; no simulation or resampling,PASS_DESCRIPTIVE_CHECK,0.9177897819248783,7.288842930459229,0,,,PASS,,,,,,ESTIMABLE,ESTIMABLE,PASS,
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,TRUE,TRUE,FALSE,7.153175829444081e-6,,9,9,TRUE,20.82951664982555,TRUE,TRUE,FALSE,3.4276581573067233e-6,,16,16,TRUE,22.46734968069107,743,-2.030677106952339e-15,0.7884766847467514,0.4460284615046742,0.9922037171348577,-0.06123257184948552,0.004037685060565276,538,144,-0.1517436871934591,PASS_DESCRIPTIVE_CHECK,,,5,0.006729475100942127,,,,not applicable,NOT_APPLICABLE,0.9082333220266716,2.796808884214671,0,0,0,PASS,0.5002708540607665,,,,,ESTIMABLE,ESTIMABLE,PASS,
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,TRUE,TRUE,FALSE,,,9,9,TRUE,20.581330070726942,TRUE,TRUE,FALSE,,,16,16,TRUE,21.95714562227947,861,-0.009075752452653223,0.8654859889295858,-0.9783173001397691,0.9643255323831379,-0.06302881883396139,0.015098722415795587,691,152,0.014974572242763148,PASS_DESCRIPTIVE_CHECK,1.0450253032930374,0.3567067258636038,4,0.004645760743321719,5.5812257809619803e-5,6.482259908202063e-8,535.4136248750817,Analytical compound-Poisson zero probability; no simulation or resampling,REVIEW_ABSOLUTE_STANDARDIZED_DIFFERENCE_AT_LEAST_3.29,4.652705254849318,9.362991166519452,0,,,PASS,,,,,,ESTIMABLE,ESTIMABLE,REVIEW_WITH_LIMITATIONS,ZERO_MASS_REVIEW
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,2.2868107407703064e-6,,9,9,TRUE,20.846068973702927,TRUE,TRUE,FALSE,3.085460775764659e-6,,16,16,TRUE,22.22073086489898,902,-3.535604920438761e-17,0.30320905940972176,-0.27698213780538034,0.9963027432098468,-0.03699236620235179,0,733,154,-0.019270292902102994,PASS_DESCRIPTIVE_CHECK,,,27,0.02993348115299335,,,,not applicable,NOT_APPLICABLE,0.18571171327637406,1.5585408673734653,0,0,,PASS,0.16789679811534927,,,,,ESTIMABLE,ESTIMABLE,PASS,
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,6.934897101018578e-7,,9,9,TRUE,21.259184167196285,TRUE,TRUE,FALSE,1.3483258953783661e-6,,16,16,TRUE,22.773223551310352,851,1.5760992197998256e-15,0.53681343637482,-1.3852163574750147,0.963309682124894,-0.08133985692595355,0.0011750881316098707,655,154,-0.03810622377416115,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,607.8039869609644,32997.31203023302,0,,,PASS,0.29776729616969566,,,,,ESTIMABLE,ESTIMABLE,PASS,
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,1.9860522115777712e-5,,9,9,TRUE,23.48411475869362,TRUE,TRUE,FALSE,9.976020010071807e-7,,16,16,TRUE,31.650567438300246,643,-4.145206728411889e-16,0.2925419237935811,-0.8538872561860077,0.9782223562267942,-0.1888321748248768,0,516,112,0.010304619905943266,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,0.3188789642614954,20.182282145969342,0,,,PASS,0.26602165530706595,,,,,ESTIMABLE,ESTIMABLE,PASS,
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,6.310756361926906e-6,,9,9,TRUE,23.48411475869362,TRUE,TRUE,FALSE,9.492850949754938e-7,,16,16,TRUE,31.650567438300246,643,7.29328469053913e-16,0.4968228278698191,-1.1755737178458414,0.9667063126728821,-0.2403284076673741,0,516,112,0.008695478901971919,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,2.558566944781021,602.1487607914747,0,,,PASS,0.35395926239650854,,,,,ESTIMABLE,ESTIMABLE,PASS,
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,6.799183438488399e-7,,9,9,TRUE,23.48411475869362,TRUE,TRUE,FALSE,4.941824727211497e-8,,16,16,TRUE,31.650567438300246,643,4.552259726942808e-16,0.19820753137335717,0.7183028510303628,0.9797089516459165,0.4202294432740223,0,516,112,-0.03360405363106568,PASS_DESCRIPTIVE_CHECK,,,109,0.16951788491446346,,,,not applicable,NOT_APPLICABLE,0.005265968235945939,1.3043148421990496,0,,,PASS,0.2151405179156992,,,,,ESTIMABLE,ESTIMABLE,REVIEW_WITH_LIMITATIONS,RESIDUAL_SPREAD_REVIEW
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,TRUE,TRUE,FALSE,,,9,9,TRUE,23.48411475869362,TRUE,TRUE,FALSE,,,16,16,TRUE,31.650567438300246,643,-0.025445728666227813,0.8815454984940975,1.0446243159242923,0.9615609598148128,0.1629940716446789,0.004665629860031105,516,112,-0.11892781526940426,PASS_DESCRIPTIVE_CHECK,1.5174627493164698,0.8535790698057939,71,0.1104199066874028,70.618134565203,0.10982602576236881,0.04928618457032237,Analytical compound-Poisson zero probability; no simulation or resampling,PASS_DESCRIPTIVE_CHECK,0.2109860371062444,4.323378325728796,0,0,,PASS,,,,,,ESTIMABLE,ESTIMABLE,PASS,
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,TRUE,TRUE,FALSE,,,9,9,TRUE,23.447728584436707,TRUE,TRUE,FALSE,,,16,16,TRUE,33.49919716809655,578,-0.022470056032465907,0.8692563826986155,0.5422932293504257,0.9853553946804431,-0.08224534068819817,0,431,110,0.09161225376728241,PASS_DESCRIPTIVE_CHECK,1.4902818714283883,0.8297598186416854,18,0.031141868512110725,16.093545266493315,0.02784350392126873,0.48774613980871534,Analytical compound-Poisson zero probability; no simulation or resampling,PASS_DESCRIPTIVE_CHECK,0.9049690455989312,6.589252187756445,0,,,PASS,,,,,,ESTIMABLE,ESTIMABLE,PASS,
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,TRUE,TRUE,FALSE,6.286882126005366e-7,,9,9,TRUE,24.00882473260444,TRUE,TRUE,FALSE,7.128164725145325e-6,,16,16,TRUE,36.1026774345309,505,-4.958629766419882e-16,0.7381236930728691,0.34647211222213203,0.9954914469754961,-0.11944994321236016,0.0019801980198019802,348,101,-0.21931478462338455,PASS_DESCRIPTIVE_CHECK,,,7,0.013861386138613862,,,,not applicable,NOT_APPLICABLE,0.7621959471628601,2.7305253422275455,0,0,0,PASS,0.5714228229599118,,,,,ESTIMABLE,ESTIMABLE,PASS,
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,TRUE,TRUE,FALSE,,,9,9,TRUE,23.392232551966814,TRUE,TRUE,FALSE,,,16,16,TRUE,31.443883392887482,608,-0.012038431171215235,0.8379010871059268,-1.255821243173804,0.9558900894184931,-0.11138099573517489,0.019736842105263157,480,110,0.012491060074616051,PASS_DESCRIPTIVE_CHECK,1.0831698409797086,0.3452894664473192,3,0.004934210526315789,1.3112063313376423e-4,2.1565893607527054e-7,261.9796930953879,Analytical compound-Poisson zero probability; no simulation or resampling,REVIEW_ABSOLUTE_STANDARDIZED_DIFFERENCE_AT_LEAST_3.29,4.185495982940515,9.664829776644824,0,,,PASS,,,,,,ESTIMABLE,ESTIMABLE,REVIEW_WITH_LIMITATIONS,ZERO_MASS_REVIEW
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,1.426400331183686e-5,,9,9,TRUE,23.48411475869362,TRUE,TRUE,FALSE,1.240891833731439e-6,,16,16,TRUE,31.650567438300246,643,-4.843196864811141e-17,0.3041508074366448,-0.2697156941187294,0.9967560765221705,-0.06802536923446965,0,516,112,0.011377888689600478,PASS_DESCRIPTIVE_CHECK,,,22,0.03421461897356143,,,,not applicable,NOT_APPLICABLE,0.20607985149093863,2.331263060397787,0,0,,PASS,0.18057965627466935,,,,,ESTIMABLE,ESTIMABLE,PASS,
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,1.3449152902467176e-6,,9,9,TRUE,23.493090066666202,TRUE,TRUE,FALSE,3.291233952040784e-6,,16,16,TRUE,33.12889905536939,598,-5.510270797805125e-16,0.5366390457770037,-1.7737112521087537,0.9482825348657187,-0.047971418574262424,0.0033444816053511705,447,112,-0.010343686381000437,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,829.776140556062,23310.754758643605,0,,,PASS,0.3011259350338421,,,,,ESTIMABLE,ESTIMABLE,REVIEW_WITH_LIMITATIONS,RESIDUAL_QQ_REVIEW
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,1.0862777344300412e-6,,9,9,TRUE,23.48411475869362,TRUE,TRUE,FALSE,9.233076525561046e-6,,16,16,TRUE,31.650567438300246,643,6.106226635438361e-16,0.31755692831450005,-0.6873016920826147,0.9784806688277492,-0.1907143779965328,0,516,112,-0.06787759165678961,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,0.38008560578202344,20.147897300202832,0,,,PASS,0.27851165147399604,,,,,ESTIMABLE,ESTIMABLE,PASS,
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,1.1732481652870774e-6,,9,9,TRUE,23.48411475869362,TRUE,TRUE,FALSE,9.104041964747012e-6,,16,16,TRUE,31.650567438300246,643,-2.5422682794249966e-15,0.5408236922914408,-1.091130905805783,0.9712628481999316,-0.23988142588699116,0,516,112,-0.046034018108138626,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,2.773603868955855,708.610906372398,0,,,PASS,0.3794417742074936,,,,,ESTIMABLE,ESTIMABLE,PASS,
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,8.747491619942593e-6,,9,9,TRUE,23.48411475869362,TRUE,TRUE,FALSE,1.01022123999428e-5,,16,16,TRUE,31.650567438300246,643,-5.243343343748747e-16,0.2155795669221979,1.822091230841515,0.9440192785226289,0.39511010440628347,0,516,112,-0.04408514994551885,PASS_DESCRIPTIVE_CHECK,,,109,0.16951788491446346,,,,not applicable,NOT_APPLICABLE,0.008854592802641711,1.1520731089290241,0,,,PASS,0.20387130345420373,,,,,ESTIMABLE,ESTIMABLE,REVIEW_WITH_LIMITATIONS,RESIDUAL_QQ_REVIEW | RESIDUAL_SPREAD_REVIEW
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,TRUE,TRUE,FALSE,,,9,9,TRUE,23.48411475869362,TRUE,TRUE,FALSE,,,16,16,TRUE,31.650567438300246,643,-0.0275923219774489,0.8719902857514555,1.010719107790069,0.9657412339986577,0.12179692933155324,0.006220839813374806,516,112,-0.08009524728947562,PASS_DESCRIPTIVE_CHECK,1.4941222594374683,0.8090497084253577,73,0.11353032659409021,70.5313193897543,0.10969100993740968,0.321941488289886,Analytical compound-Poisson zero probability; no simulation or resampling,PASS_DESCRIPTIVE_CHECK,0.1610956216171058,5.284880404645496,0,0,,PASS,,,,,,ESTIMABLE,ESTIMABLE,PASS,
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,TRUE,TRUE,FALSE,,,9,9,TRUE,23.447728584436707,TRUE,TRUE,FALSE,,,16,16,TRUE,33.49919716809655,578,-0.02225531323354661,0.861909725520594,0.5362449283909343,0.9882091172938792,-0.06470506198590399,0.0017301038062283738,431,110,0.05026780311916854,PASS_DESCRIPTIVE_CHECK,1.4706224764861906,0.7962378086590362,20,0.03460207612456748,17.058654274599167,0.029513242689617934,0.7311846721934058,Analytical compound-Poisson zero probability; no simulation or resampling,PASS_DESCRIPTIVE_CHECK,0.9677181626490938,7.335890585701205,0,,,PASS,,,,,,ESTIMABLE,ESTIMABLE,PASS,
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,TRUE,TRUE,FALSE,1.368789526168257e-6,,9,9,TRUE,24.00882473260444,TRUE,TRUE,FALSE,3.6425262806005776e-6,,16,16,TRUE,36.1026774345309,505,-1.0236036440900452e-15,0.7657584979665863,0.34073586718831983,0.9940443140721706,-0.06802503165678003,0.0019801980198019802,348,101,-0.23340176824714437,PASS_DESCRIPTIVE_CHECK,,,5,0.009900990099009901,,,,not applicable,NOT_APPLICABLE,0.8356345780566771,2.8589342474226602,0,0,0,PASS,0.5278643655163696,,,,,ESTIMABLE,ESTIMABLE,PASS,
